0.713472	0.33802	0	0	0	0.19396	0	0	0.0204821	0	-7.51728e-06	0
0.713472	0.33802	1	0	0	0.19396	0.0005	0	0.0211078	0	-8.63564e-06	0
0.713472	0.33802	2	0	0	0.19396	0.001	0	0.0217284	0	-9.8175e-06	0
0.713472	0.33802	3	0	0	0.19396	0.0015	0	0.0223438	0	-1.10673e-05	0
0.713472	0.33802	4	0	0	0.19396	0.002	0	0.0229541	0	-1.23901e-05	0
0.713472	0.33802	5	0	0	0.19396	0.0025	0	0.0235592	0	-1.37922e-05	0
0.713472	0.33802	6	0	0	0.19396	0.003	0	0.0241591	0	-1.52807e-05	0
0.713472	0.33802	7	0	0	0.19396	0.0035	0	0.0247539	0	-1.68642e-05	0
0.713472	0.33802	8	0	0	0.19396	0.004	0	0.0253435	0	-1.85526e-05	0
0.713472	0.33802	9	0	0	0.19396	0.0045	0	0.025928	0	-2.03579e-05	0
0.713472	0.33802	10	0	0	0.19396	0.005	0	0.0265074	0	-2.22947e-05	0
0.713472	0.33802	11	0	0	0.19396	0.0055	0	0.0270816	0	-2.43805e-05	0
0.713472	0.33802	12	0	0	0.19396	0.006	0	0.0276507	0	-2.66364e-05	0
0.713472	0.33802	13	0	0	0.19396	0.0065	0	0.0282147	0	-2.90891e-05	0
0.713472	0.33802	14	0	0	0.19396	0.007	0	0.0287736	0	-3.17714e-05	0
0.713472	0.33802	15	0	0	0.19396	0.0075	0	0.0293275	0	-3.47251e-05	0
0.713472	0.33802	16	0	0	0.19396	0.008	0	0.0298762	0	-3.80035e-05	0
0.713472	0.33802	17	0	0	0.19396	0.0085	0	0.0304199	0	-4.16758e-05	0
0.713472	0.33802	18	0	0	0.19396	0.009	0	0.0309585	0	-4.58333e-05	0
0.713472	0.33802	19	0	0	0.19396	0.0095	0	0.0314921	0	-5.05982e-05	0
0.713472	0.33802	20	0	0	0.19396	0.01	0	0.0320207	0	-5.61372e-05	0
0.713472	0.33802	21	0	0	0.19396	0.0105	0	0.0325443	0	-6.2683e-05	0
0.713472	0.33802	22	0	0	0.19396	0.011	0	0.0330629	0	-7.05695e-05	0
0.713472	0.33802	23	0	0	0.19396	0.0115	0	0.0335765	0	-8.02915e-05	0
0.713472	0.33802	24	0	0	0.19396	0.012	0	0.0340851	0	-9.26147e-05	0
0.713472	0.33802	25	0	0	0.19396	0.0125	0	0.0345888	0	-0.000108789	0
0.713472	0.33802	26	0	0	0.19396	0.013	0	0.0350876	0	-0.000131009	0
0.713472	0.33802	27	0	0	0.19396	0.0135	0	0.0355815	0	-0.000163512	0
0.713472	0.33802	28	0	0	0.19396	0.014	0	0.0360705	0	-0.000215691	0
0.713472	0.33802	29	0	0	0.19396	0.0145	0	0.0365546	0	-0.000313388	0
0.713472	0.33802	30	0	0	0.19396	0.015	0	0.0370339	0	-0.000562874	0
0.713472	0.33802	31	0	0	0.19396	0.0155	0	0.0375084	0	-0.00256166	0
