3.0004166203717845818	3.0004166203717845818	0	8.6210602149200353697e-35	0.019265622051314105351	-8.9927138803154346547e-53	0.019196787557534893132	1.0108895702887222684e-27	0.0011763793054407364717	-1.267318354720841665e-36	-0.0032346189702905266128
3.0006665787062751782	3.0006665787062751782	0	5.6144986712470380938e-35	0.012065216599794115551	-6.16114175163978958e-53	0.011996227099411706229	1.003553174743611788e-27	0.0011749975712928295568	-8.2701217656966215679e-37	-0.0020346417074658920861
3.0009165370407662188	3.0009165370407662188	0	4.254066508075283512e-35	0.0087922851269135182672	-4.9102049306162172586e-53	0.0087231401279656561876	9.9627556870761629371e-28	0.0011736185501750625963	-6.2788146020423443401e-37	-0.0014892436784368873019
3.0011664953752568152	3.0011664953752568152	0	3.4817226313396684736e-35	0.0069220733140306659956	-4.2262973292049669854e-53	0.006852772326568718278	9.8905621267462830393e-28	0.0011722422300109521139	-5.1491628718154152928e-37	-0.0011776324958811838425
3.0014164537097474117	3.0014164537097474117	0	2.9862701703148969761e-35	0.0057119772357675157801	-3.8114595712968586234e-53	0.005642519771865763499	9.8189457296781352235e-28	0.0011708685988160887678	-4.4252444006408588817e-37	-0.00097604083801693293249
3.0016664120442380081	3.0016664120442380081	0	2.6432311689465644858e-35	0.0048649491315582811188	-3.5466629750585512877e-53	0.0047953347053204730885	9.7479012166538605385e-28	0.0011694976446973111891	-3.9246928247441514972e-37	-0.0008349607438615716656
3.0019163703787286046	3.0019163703787286046	0	2.3930749207017408007e-35	0.0042389208080475136373	-3.3751278355174090536e-53	0.0041691489356068655442	9.6774233652736690585e-28	0.0011681293558518702786	-3.5602939234225932163e-37	-0.00073071418029987727973
3.0021663287132192011	3.0021663287132192011	0	2.2037488641723606404e-35	0.0037573933056899546171	-3.2664212058063067043e-53	0.0036874635052129714832	9.6075070092348666657e-28	0.0011667637205666112846	-3.2850908656167350809e-37	-0.00065055131984964695725
3.0024162870477102416	3.0024162870477102416	0	2.056465942333763806e-35	0.0033755221027123821602	-3.202839282967609086e-53	0.0033054338944023694234	9.5381470376208169281e-28	0.0011654007272171552304	-3.0715617378945730527e-37	-0.00058699807465547161698
3.0026662453822008381	3.0026662453822008381	0	1.939486503695725434e-35	0.0030652792262301680262	-3.1734502965518065874e-53	0.0029950321323298826313	9.4693383942012460956e-28	0.0011640403642671039771	-2.9025096133208662679e-37	-0.00053538311500838666433
3.0029162037166914345	3.0029162037166914345	0	1.8450980582867394498e-35	0.0028082462170679282215	-3.1712016766890509528e-53	0.0027378397618627206382	9.4010760767413549764e-28	0.0011626826202672270721	-2.7666376924753436653e-37	-0.00049263669681589802342
3.003166162051182031	3.003166162051182031	0	1.768025665839033055e-35	0.0025918209283975167379	-3.1913981374752856791e-53	0.0025212546382184699428	9.3333551363223331232e-28	0.0011613274838546822076	-2.656220416761113612e-37	-0.00045665846137500447615
3.0034161203856726274	3.0034161203856726274	0	1.7045401983055539051e-35	0.0024070896210044699128	-3.2308485447920667668e-53	0.002336363024230902162	9.2661706766711139661e-28	0.0011599749437522302586	-2.5657970145068761716e-37	-0.00042596278458345896399
3.003666078720163668	3.003666078720163668	0	1.6519314024342136053e-35	0.0022475695595393259396	-3.2873624181631371586e-53	0.0021766821866014023946	9.1995178534997959908e-28	0.001158624988767457259	-2.4913995036761649878e-37	-0.00039946920964832469472
3.0039160370546542644	3.0039160370546542644	0	1.6081827675978441731e-35	0.0021084331648075237998	-3.359439888095132101e-53	0.00203738454818848478	9.1333918738553021385e-28	0.0011572776077920171947	-2.4300763528527589197e-37	-0.00037637313913441589877
3.0041659953891448609	3.0041659953891448609	0	1.571763441145138258e-35	0.0019860114696789391703	-3.4460738980221170196e-53	0.00191480114391802533	9.0677879954772990204e-28	0.0011559327898008583176	-2.3795876247253401e-37	-0.00035606307761573273863
3.0044159537236354574	3.0044159537236354574	0	1.5414908142049102871e-35	0.0018774662117333116001	-3.5466202169008513847e-53	0.0018060937134276883881	9.0027015261665014354e-28	0.0011545905238514806834	-2.3382036565567581784e-37	-0.00033806598044998294357
3.0046659120581260538	3.0046659120581260538	0	1.5164372766551765e-35	0.0017805673241728576552	-3.6607098739155571014e-53	0.0017090321919799008124	8.9381278231613730191e-28	0.0011532507990831852331	-2.3045684514653279934e-37	-0.0003220101689306212973
3.0049158703926166503	3.0049158703926166503	0	1.4958654201088299921e-35	0.0016935383105446723002	-3.7881889566374943376e-53	0.0016218400851838155573	8.8740622925243476515e-28	0.0011519136047163423906	-2.2776047479835070482e-37	-0.00030759955940737906911
3.0051658287271076908	3.0051658287271076908	0	1.4791820533433970151e-35	0.0016149465104707222494	-3.9290765455309422299e-53	0.0015430847347256918672	8.8105003885361348993e-28	0.0011505789300516522031	-2.2564466511303774139e-37	-0.00029459537424119752822
3.0054157870615982873	3.0054157870615982873	0	1.4659049523376772685e-35	0.0015436237532009445834	-4.0835349670366419361e-53	0.0014715979719215970759	8.7474376130997453125e-28	0.001149246764469433104	-2.2403909205610671229e-37	-0.00028280291739653365185
3.0056657453960888837	3.0056657453960888837	0	1.4556384121888492869e-35	0.0014786080145507839341	-4.2518486032548000663e-53	0.0014064177746545131458	8.6848695151518517993e-28	0.0011479170974288939802	-2.2288611540837422077e-37	-0.00027206185059775139616
3.0059157037305794802	3.0059157037305794802	0	1.4480549975482893421e-35	0.0014190998649798954902	-4.4344087703737417254e-53	0.001346744715453618204	8.6227916900833363436e-28	0.0011465899184674272718	-2.2213810524418684158e-37	-0.00026223893467545127253
