0.26308174499999997797	0.0023716239674959902275	-0.0047405437069549067816	1.7424935770856357736e-09	-18085.314798873991094	-1474430.4388488288969
0.26314348999999997991	0.0005928666775200818655	-0.0011843819772106084151	1.7412919362228135805e-09	-72369.337245580958552	-1474928.0865605163854
0.26320523499999998185	0.00026347882445520250019	-0.00052605722085141671217	1.7400915404120291789e-09	-162894.14124236229691	-1475425.2033933820203
0.26326697999999998379	0.00014819700606644344021	-0.00029571905873481589902	1.7388923879304181746e-09	-289701.74501579167554	-1475921.7971560205333
0.26332872499999998572	9.4839789619817751131e-05	-0.00018913991045890540398	1.7376944770581020883e-09	-452834.11000447231345	-1476417.8661097479053
0.26339046999999998766	6.5856593053108060973e-05	-0.00013126370692118376118	1.7364978060781788436e-09	-652333.14142235170584	-1476913.4104531216435
0.2634522149999999896	4.8381222955747678251e-05	-9.6377387738500570284e-05	1.7353023732767211124e-09	-888240.68840298289433	-1477408.4304763975088
0.26351395999999999153	3.7039413512097917546e-05	-7.374208449858143076e-05	1.7341081769427661817e-09	-1160598.5435267693829	-1477902.9257675483823
0.26357570499999999347	2.9263765052603067071e-05	-5.8228366317304715261e-05	1.7329152153683124385e-09	-1469448.4436086385977	-1478396.8966081489343
0.26363744999999999541	2.370207437813021909e-05	-4.7135047869403667181e-05	1.7317234868483121316e-09	-1814832.0688768825494	-1478890.3427974507213
0.26369919499999999735	1.9587189007879724916e-05	-3.8929873967006206918e-05	1.7305329896806653748e-09	-2196791.043581943959	-1479383.2643434037454
0.26376093999999999928	1.6457585175038798233e-05	-3.2691163592304764722e-05	1.7293437221662137363e-09	-2615366.9360615285113	-1479875.6612421371974
0.26382268500000000122	1.4022098361502916765e-05	-2.783753375849974153e-05	1.7281556826087344479e-09	-3070601.2583580040373	-1480367.533477967605
0.26388443000000000316	1.208967828134658295e-05	-2.3987559643321372695e-05	1.7269688693149327545e-09	-3562535.4666196331382	-1480858.8810011544265
0.26394617499999994958	1.0530752110587282842e-05	-2.088259114849524433e-05	1.725783280594441913e-09	-4091210.9609520854428	-1481349.7038090433925
0.26400791999999995152	9.2549276087305535178e-06	-1.834221545530225202e-05	1.7245989147598062362e-09	-4656669.0857125706971	-1481840.0018870825879
0.26406966499999995346	8.1975905589312160899e-06	-1.623748834237372473e-05	1.7234157701264864685e-09	-5258951.1290355157107	-1482329.7751939869486
0.2641314099999999554	7.31156122067660224e-06	-1.4474271382714761351e-05	1.7222338450128453111e-09	-5898098.3234379021451	-1482819.0237282556482
0.26419315499999995733	6.5617394993613328486e-06	-1.2982538903452004719e-05	1.7210531377401463872e-09	-6574151.8456765767187	-1483307.7474838653579
0.26425489999999995927	5.9215751059310043933e-06	-1.1709329939547983871e-05	1.7198736466325472117e-09	-7287152.8164482116699	-1483795.946424275171
0.26431664499999996121	5.3706849985029292982e-06	-1.0613991427342080046e-05	1.7186953700170902985e-09	-8037142.300960464403	-1484283.6205416750163
0.26437838999999996314	4.8932109188104775611e-06	-9.6648993212955771958e-06	1.7175183062237010929e-09	-8824161.308684932068	-1484770.7698311102577
0.26444013499999996508	4.4766654877110321836e-06	-8.8371552522064038808e-06	1.7163424535851796993e-09	-9648250.7930761519819	-1485257.3942347285338
0.26450187999999996702	4.1111075672897093422e-06	-8.1109406018131278374e-06	1.7151678104371955052e-09	-10509451.652703501284	-1485743.4938125908375
0.26456362499999996896	3.788543730429735224e-06	-7.4703219882403549209e-06	1.7139943751182822176e-09	-11407804.729831727222	-1486229.0684976056218
0.26462536999999997089	3.502487663926818115e-06	-6.9023720309200494618e-06	1.7128221459698302117e-09	-12343350.811648383737	-1486714.1183090475388
0.26468711499999997283	3.2476316134205339109e-06	-6.3965137638853515861e-06	1.7116511213360803273e-09	-13316130.629501845688	-1487198.6432076545898
0.26474885999999997477	3.0195984530148358482e-06	-5.9440259719897279805e-06	1.7104812995641222139e-09	-14326184.859732149169	-1487682.6432127340231
0.26481060499999997671	2.8147525366153236069e-06	-5.5376658429114217579e-06	1.7093126790038821305e-09	-15373554.122790938243	-1488166.1182961589657
0.26487234999999997864	2.6300539267918821788e-06	-5.1713781843416903436e-06	1.7081452580081217041e-09	-16458278.984091952443	-1488649.068462354131
0.26493409499999998058	2.4629449939249136138e-06	-4.8400692347471826216e-06	1.706979034932431106e-09	-17580399.953546747565	-1489131.4936887226067
0.26499583999999998252	2.3112614238108317501e-06	-4.5394291762134278049e-06	1.7058140081352222274e-09	-18739957.486074104905	-1489613.3939945891034
0.26505758499999998445	2.1731618091058330178e-06	-4.2657917244858766648e-06	1.7046501759777226821e-09	-19936991.980972647667	-1490094.7693572957069
0.26511932999999998639	2.0470715182585712864e-06	-4.0160222021377919635e-06	1.7034875368239718777e-09	-21171543.782597128302	-1490575.6197811933234
0.26518107499999998833	1.9316376265291082048e-06	-3.7874276784310552472e-06	1.7023260890408127439e-09	-22443653.180066373199	-1491055.9452528553084
0.26524281999999999027	1.8256924859837647111e-06	-3.57768434082398604e-06	1.7011658309978898707e-09	-23753360.407616913319	-1491535.7457859138958
0.2653045649999999922	1.7282240925222127201e-06	-3.3847784230013696012e-06	1.700006761067638756e-09	-25100705.643941108137	-1492015.0213602748699
0.26536630999999999414	1.6383518383162484858e-06	-3.2069578730985699968e-06	1.6988488776252820823e-09	-26485729.013287976384	-1492493.7719876128249
0.26542805499999999608	1.5553065594869119467e-06	-3.0426925872736505152e-06	1.6976921790488259951e-09	-27908470.584602016956	-1492971.9976654802449
