0.640582	0.33802	0	0	0	0.19396	0	0	0.0305496	0	2.38728e-06	0
0.640582	0.33802	1	0	0	0.19396	0.0005	0	0.0308614	0	2.22615e-06	0
0.640582	0.33802	2	0	0	0.19396	0.001	0	0.0311686	0	2.06855e-06	0
0.640582	0.33802	3	0	0	0.19396	0.0015	0	0.0314712	0	1.91459e-06	0
0.640582	0.33802	4	0	0	0.19396	0.002	0	0.0317691	0	1.76434e-06	0
0.640582	0.33802	5	0	0	0.19396	0.0025	0	0.0320624	0	1.61786e-06	0
0.640582	0.33802	6	0	0	0.19396	0.003	0	0.0323511	0	1.47519e-06	0
0.640582	0.33802	7	0	0	0.19396	0.0035	0	0.0326351	0	1.33636e-06	0
0.640582	0.33802	8	0	0	0.19396	0.004	0	0.0329146	0	1.20138e-06	0
0.640582	0.33802	9	0	0	0.19396	0.0045	0	0.0331894	0	1.07024e-06	0
0.640582	0.33802	10	0	0	0.19396	0.005	0	0.0334596	0	9.42922e-07	0
0.640582	0.33802	11	0	0	0.19396	0.0055	0	0.0337252	0	8.19407e-07	0
0.640582	0.33802	12	0	0	0.19396	0.006	0	0.0339862	0	6.99655e-07	0
0.640582	0.33802	13	0	0	0.19396	0.0065	0	0.0342426	0	5.83623e-07	0
0.640582	0.33802	14	0	0	0.19396	0.007	0	0.0344945	0	4.71263e-07	0
0.640582	0.33802	15	0	0	0.19396	0.0075	0	0.0347417	0	3.62527e-07	0
0.640582	0.33802	16	0	0	0.19396	0.008	0	0.0349845	0	2.57361e-07	0
0.640582	0.33802	17	0	0	0.19396	0.0085	0	0.0352226	0	1.55713e-07	0
0.640582	0.33802	18	0	0	0.19396	0.009	0	0.0354563	0	5.75332e-08	0
0.640582	0.33802	19	0	0	0.19396	0.0095	0	0.0356854	0	-3.72314e-08	0
0.640582	0.33802	20	0	0	0.19396	0.01	0	0.03591	0	-1.28631e-07	0
0.640582	0.33802	21	0	0	0.19396	0.0105	0	0.0361301	0	-2.16715e-07	0
0.640582	0.33802	22	0	0	0.19396	0.011	0	0.0363457	0	-3.01534e-07	0
0.640582	0.33802	23	0	0	0.19396	0.0115	0	0.0365569	0	-3.83136e-07	0
0.640582	0.33802	24	0	0	0.19396	0.012	0	0.0367636	0	-4.61569e-07	0
0.640582	0.33802	25	0	0	0.19396	0.0125	0	0.0369659	0	-5.36881e-07	0
0.640582	0.33802	26	0	0	0.19396	0.013	0	0.0371638	0	-6.0912e-07	0
0.640582	0.33802	27	0	0	0.19396	0.0135	0	0.0373572	0	-6.78333e-07	0
0.640582	0.33802	28	0	0	0.19396	0.014	0	0.0375463	0	-7.44565e-07	0
0.640582	0.33802	29	0	0	0.19396	0.0145	0	0.037731	0	-8.07865e-07	0
