0.713472	0.33802	0	0	0.00463584	0.16604	0	0	-0.0147223	0	0	0
0.713472	0.33802	1	0	0.00463584	0.16604	0.0005	0	-0.0140958	0	0	0
0.713472	0.33802	2	0	0.00463584	0.16604	0.001	0	-0.013473	0	0	0
0.713472	0.33802	3	0	0.00463584	0.16604	0.0015	0	-0.0128539	0	0	0
0.713472	0.33802	4	0	0.00463584	0.16604	0.002	0	-0.0122385	0	0	0
0.713472	0.33802	5	0	0.00463584	0.16604	0.0025	0	-0.0116267	0	0	0
0.713472	0.33802	6	0	0.00463584	0.16604	0.003	0	-0.0110186	0	0	0
0.713472	0.33802	7	0	0.00463584	0.16604	0.0035	0	-0.0104142	0	0	0
0.713472	0.33802	8	0	0.00463584	0.16604	0.004	0	-0.00981342	0	0	0
0.713472	0.33802	9	0	0.00463584	0.16604	0.0045	0	-0.00921634	0	0	0
0.713472	0.33802	10	0	0.00463584	0.16604	0.005	0	-0.00862292	0	0	0
0.713472	0.33802	11	0	0.00463584	0.16604	0.0055	0	-0.00803317	0	0	0
0.713472	0.33802	12	0	0.00463584	0.16604	0.006	0	-0.00744708	0	0	0
0.713472	0.33802	13	0	0.00463584	0.16604	0.0065	0	-0.00686465	0	0	0
0.713472	0.33802	14	0	0.00463584	0.16604	0.007	0	-0.00628587	0	0	0
0.713472	0.33802	15	0	0.00463584	0.16604	0.0075	0	-0.00571074	0	0	0
0.713472	0.33802	16	0	0.00463584	0.16604	0.008	0	-0.00513925	0	0	0
0.713472	0.33802	17	0	0.00463584	0.16604	0.0085	0	-0.00457141	0	0	0
0.713472	0.33802	18	0	0.00463584	0.16604	0.009	0	-0.0040072	0	0	0
0.713472	0.33802	19	0	0.00463584	0.16604	0.0095	0	-0.00344663	0	0	0
0.713472	0.33802	20	0	0.00463584	0.16604	0.01	0	-0.00288968	0	0	0
0.713472	0.33802	21	0	0.00463584	0.16604	0.0105	0	-0.00233635	0	0	0
0.713472	0.33802	22	0	0.00463584	0.16604	0.011	0	-0.00178664	0	0	0
0.713472	0.33802	23	0	0.00463584	0.16604	0.0115	0	-0.00124053	0	0	0
0.713472	0.33802	24	0	0.00463584	0.16604	0.012	0	-0.000698031	0	0	0
0.713472	0.33802	25	0	0.00463584	0.16604	0.0125	0	-0.000159123	0	0	0
0.713472	0.33802	26	0	0.00463584	0.16604	0.013	0	0.000376195	0	0	0
0.713472	0.33802	27	0	0.00463584	0.16604	0.0135	0	0.000907933	0	0	0
0.713472	0.33802	28	0	0.00463584	0.16604	0.014	0	0.0014361	0	0	0
0.713472	0.33802	29	0	0.00463584	0.16604	0.0145	0	0.00196069	0	0	0
0.713472	0.33802	30	0	0.00463584	0.16604	0.015	0	0.00248173	0	0	0
0.713472	0.33802	31	0	0.00463584	0.16604	0.0155	0	0.00299922	0	0	0
0.713472	0.33802	32	0	0.00463584	0.16604	0.016	0	0.00351317	0	0	0
0.713472	0.33802	33	0	0.00463584	0.16604	0.0165	0	0.00402358	0	0	0
0.713472	0.33802	34	0	0.00463584	0.16604	0.017	0	0.00453047	0	0	0
0.713472	0.33802	35	0	0.00463584	0.16604	0.0175	0	0.00503384	0	-6.84345e-15	0
0.713472	0.33802	36	0	0.00463584	0.16604	0.018	0	0.00553371	0	-9.12013e-10	0
0.713472	0.33802	37	0	0.00463584	0.16604	0.0185	0	0.00603008	0	-2.63093e-08	0
0.713472	0.33802	38	0	0.00463584	0.16604	0.019	0	0.00652297	0	-1.31542e-07	0
0.713472	0.33802	39	0	0.00463584	0.16604	0.0195	0	0.00701237	0	-3.42781e-07	0
0.713472	0.33802	40	0	0.00463584	0.16604	0.02	0	0.00749832	0	-6.53385e-07	0
0.713472	0.33802	41	0	0.00463584	0.16604	0.0205	0	0.0079808	0	-1.04636e-06	0
0.713472	0.33802	42	0	0.00463584	0.16604	0.021	0	0.00845985	0	-1.50542e-06	0
0.713472	0.33802	43	0	0.00463584	0.16604	0.0215	0	0.00893545	0	-2.01782e-06	0
0.713472	0.33802	44	0	0.00463584	0.16604	0.022	0	0.00940764	0	-2.57434e-06	0
0.713472	0.33802	45	0	0.00463584	0.16604	0.0225	0	0.00987641	0	-3.16851e-06	0
0.713472	0.33802	46	0	0.00463584	0.16604	0.023	0	0.0103418	0	-3.79596e-06	0
0.713472	0.33802	47	0	0.00463584	0.16604	0.0235	0	0.0108038	0	-4.45383e-06	0
0.713472	0.33802	48	0	0.00463584	0.16604	0.024	0	0.0112624	0	-5.1404e-06	0
0.713472	0.33802	49	0	0.00463584	0.16604	0.0245	0	0.0117176	0	-5.85483e-06	0
0.713472	0.33802	50	0	0.00463584	0.16604	0.025	0	0.0121695	0	-6.59694e-06	0
0.713472	0.33802	51	0	0.00463584	0.16604	0.0255	0	0.0126181	0	-7.36714e-06	0
0.713472	0.33802	52	0	0.00463584	0.16604	0.026	0	0.0130633	0	-8.16625e-06	0
0.713472	0.33802	53	0	0.00463584	0.16604	0.0265	0	0.0135052	0	-8.99557e-06	0
0.713472	0.33802	54	0	0.00463584	0.16604	0.027	0	0.0139438	0	-9.85672e-06	0
0.713472	0.33802	55	0	0.00463584	0.16604	0.0275	0	0.0143791	0	-1.07517e-05	0
0.713472	0.33802	56	0	0.00463584	0.16604	0.028	0	0.0148112	0	-1.16829e-05	0
0.713472	0.33802	57	0	0.00463584	0.16604	0.0285	0	0.0152399	0	-1.26531e-05	0
0.713472	0.33802	58	0	0.00463584	0.16604	0.029	0	0.0156655	0	-1.36654e-05	0
0.713472	0.33802	59	0	0.00463584	0.16604	0.0295	0	0.0160878	0	-1.47233e-05	0
0.713472	0.33802	60	0	0.00463584	0.16604	0.03	0	0.0165068	0	-1.58308e-05	0
